"cooks.distance","leverage","covariance"
0.00266607046953386,0.000336523176842316,0.990825093627486
0.00248109996669927,0.000324555350799153,0.991156302808172
0.00230486985348352,0.000309441563250714,0.991383537920462
0.00303040753341012,0.000374049174078835,0.99064127383404
0.00263457568887686,0.000333521656451139,0.990850666111266
0.00266607046953386,0.000336523176842316,0.990825093627486
0.00263457568887686,0.000333521656451139,0.990850666111266
0.00270786875955182,0.000342605268138131,0.990854208497323
0.00324100304675504,0.000394885569627496,0.990531442479453
0.00248109996669927,0.000324555350799153,0.991156302808172
0.00853060965878492,0.000340094388610883,0.969799822026454
0.00493402965377513,0.000183421455960859,0.967436407785911
0.00590444236157685,0.00022536677657721,0.96832894035299
0.00686539585368157,0.000267571618204936,0.969028378933396
0.00738961783442368,0.000291699843234731,0.969447681560195
0.00792682915013428,0.000313721851412042,0.969549793154791
0.011270323980963,0.000461609143964199,0.970733404664509
0.00607409139016306,0.000232957831406508,0.968488909532852
0.00496980431964199,0.000186220735888078,0.967696799973987
0.00523516962497409,0.000194707833450891,0.967463048413391
0.00740098497213296,0.000291583231115773,0.969387877009637
0.00482162329267904,0.000197613231718859,0.970488707268412
0.00663557536313563,0.00025757534400041,0.968892610438862
0.00738739993262236,0.000290249821623826,0.969301721997237
0.00556981466963013,0.000246761503159308,0.972762835784809
0.00701101439045091,0.000319331754099755,0.973586692386977
0.00513673020023478,0.000220413058955268,0.971843221002234
0.0060856854491257,0.000271622214350975,0.972990826689481
0.00862537812495401,0.000401540985240438,0.974247672260669
0.0046228614126915,0.000199006370543585,0.971913495978675
0.00954247382636653,0.000448950955017086,0.974570370807966
0.0122119570479193,0.000590035381541341,0.975392591178251
0.00485478792820799,0.000208209945675315,0.9718166765474
0.00616342752069192,0.000275567518574476,0.973041882409443
0.010016236695742,0.000473162983383321,0.974699972443849
0.00748278204830765,0.000343203714189188,0.973796546471859
0.00535393139906184,0.00023577465288399,0.972585925519034
0.00501749793843277,0.000218139843315665,0.972210817155464
0.00767072245978762,0.000352746543324889,0.973875644044907
0.00428113364675433,0.00117848924606706,0.996978190745077
0.000872693467945077,0.000606556544045713,0.999128907197071
0.000502904302795821,0.000310999467840824,0.998611426780826
0.000355334528118135,0.000346444847171607,0.999381970715264
0.00138610713570734,0.0011406672595927,0.999942028455163
0.000335806470006936,0.000284065878565874,0.999124996664629
0.00118775814781297,0.000327871285691122,0.996138551539629
0.00189383818232554,0.000602808119296932,0.997010454858263
0.000832388881876352,0.000202342912494001,0.995403945257306
0.000834745337952704,0.000203326492673626,0.995415232039584
0.00162430369809811,0.000491754947884334,0.996699015571579
0.00161261138161776,0.000487118876891331,0.996685151420502
0.00212866424124878,0.000706560949045369,0.997274427762005
0.00118775814781297,0.000327871285691122,0.996138551539629
0.000834745337952704,0.000203326492673626,0.995415232039584
0.000816283722527582,0.000194476591038306,0.995292460520098
0.000813493019297029,0.000191886257815378,0.995237660745493
0.000370716416943473,0.000366622897014296,0.999420189792082
0.00136485453392813,0.00107505131040553,0.999808627138699
0.00132661358465884,0.000783160856675855,0.998988745303625
0.00625028820919761,0.000631319174540142,0.988679159760651
0.00293854677073897,0.000606960526700055,0.994907246049247
0.00515837583536858,0.00086156955212321,0.993743625785317
0.00337603441294201,0.000227977297779652,0.982237338853177
0.00331399282059627,0.000220720604960919,0.981977537003073
0.0033801569985687,0.000228377255825046,0.9822474140175
0.00331399282059627,0.000220720604960919,0.981977537003073
0.00331336952129459,0.000220562355866411,0.98196762735027
0.00331287878323097,0.000220413058955268,0.981957723820934
0.00331399282059627,0.000220720604960919,0.981977537003073
0.00318198938113839,0.000214052010132782,0.982153627922474
0.00318968553766311,0.000214797959302429,0.982173759450972
0.00313342852570205,0.000208561998776853,0.981953661485142
0.00331399282059627,0.000220720604960919,0.981977537003073
0.00336817006453413,0.000227204238238963,0.982217206932653
0.00331287878323097,0.000220413058955268,0.981957723820934
0.00331865912866012,0.000219286847796734,0.981829534962168
0.00331336952129459,0.000220562355866411,0.98196762735027
0.00331317319867114,0.000219618641711523,0.981888570533337
0.00331530908677296,0.000219412459928981,0.981859025215295
0.00331317319867114,0.000219618641711523,0.981888570533337
0.00112159046538413,0.000670217606343885,0.998901012126438
0.0004916379270434,0.000482083470145533,0.99952502543339
0.0004916379270434,0.000482083470145533,0.99952502543339
0.000880217856222785,0.000844263562787186,0.999859493038858
0.0033675712728064,0.00144018360274419,0.998847047903943
0.000370082051562818,0.000333736371470533,0.999265757026375
0.00113057391462791,0.000670217606343885,0.998884357800971
0.034680408823751,0.0140061579458665,1.01144274029795
0.00193782789508403,0.00109066653431435,0.999194030061455
0.0200730360168142,0.00357490068414763,0.996930516541702
0.000703509864734635,0.00052798184778462,0.99918235386976
0.00138407115912367,0.000423171041745351,0.996670497954417
0.000494308882915645,0.000394999419333545,0.999149929462063
0.000262791792153486,0.000199322932846825,0.998870790226157
0.000438407947515537,0.000340613567081062,0.999051117496511
0.00313097637723597,0.000569475863648285,0.994056548317218
0.000813960283160051,0.000576572280716119,0.999132488540551
0.012276800710248,0.00151635946554198,0.991792722903486
0.00200554848574509,0.00169956672899958,1.00054637045735
0.00200554848574509,0.00169956672899958,1.00054637045735
0.0009614785047094,0.000485534805713546,0.998334940850967
0.00190319656075868,0.00154056294444014,1.00031799100498
0.000804184910127914,0.000729803677525381,0.999671053618166
0.000670060404036112,0.000620277156483953,0.999588272371924
0.00776887332883615,0.00189492468527025,0.997117853017228
0.0008076674160724,0.000543635854948201,0.999007596142537
0.00118835288485626,0.000636274595904559,0.998625738081041
0.00196733744182934,0.0015627241283149,1.00031098607183
0.00141681352780523,0.000723055437460262,0.998598616135194
0.000767180437296958,0.000575593955323471,0.99922953716781
0.000493362800482568,0.000447819641082964,0.999388922749509
0.00019847494005526,0.000175766045290357,0.999082428208965
0.000637817685326709,0.000600917447800256,0.999592321560245
0.000372711795853045,0.000357722766372531,0.999373067677988
0.00419324394215193,0.00125144208059078,0.997401140915986
0.00233725751222927,0.00158220363820075,1.00005921235609
0.000514270542932852,0.000306167370597157,0.99852875023824
0.0010210394049714,0.000639973741847531,0.998967679578729
0.000925757556537508,0.000201822459941078,0.994816888586763
0.00286874605330057,0.00067631988620743,0.995719877407088
0.00714069877035248,0.000947955812859793,0.991918916574412
0.00257056252587707,0.000998165198196152,0.998109558220343
0.000359614170546662,0.000116501678380414,0.996591798020187
0.000824105796539049,0.000575593955323471,0.999106620735708
0.0165030249971952,0.00147123496913215,0.987898470352127
0.00380046985222698,0.000582037669109504,0.992792533931987
0.00205154881826726,0.00068717213895128,0.997288781338846
0.00385211292344358,0.000713323036562777,0.994321664116988
0.0113205644186692,0.00220719259638608,0.996156309211601
0.0112454076493304,0.000385167965400085,0.964854881429531
0.0029133196686071,0.00136525874313189,0.999025723674159
0.00374154322632944,0.00106601671079124,0.997017860204833
0.000534974804301703,0.000270912515733404,0.998126961513497
0.000339347016683995,0.000212185435934662,0.99853460361932
0.00351061684723993,0.00061925152824827,0.993894537542551
0.00365938333217575,0.00123236825157324,0.997855177394111
0.00289031703675357,0.000582101220649127,0.994728860852482
0.0291601381518942,0.00227429865852929,0.986730302798389
0.0252699274627973,0.00178230456555215,0.98456906179633
0.000229493810735461,0.000212822088695776,0.999182742046177
0.00771845584487052,0.00168865695783204,0.996327087771688
0.00173161814468357,0.00105627704886288,0.999330244462909
